6900,16844,16562,10089,18761,16055,10293,11643,10347,10765,21211,20063,7396.9,7315.2,16460,12187,14742,20259,18464,13369,18933,13426,15611,10956,17623,11970,18854,17327,11658,14705,14317,10780,12524,4215.2,23949,17020,12475,19040,10167,7176.6,11577,5997.8,18745,13067,9769.6,10531,17721,12403,15623,14215,16355,29687,17068,16241,14088,18166,19353,11575,17968,11067,15107,8245.6,10961,13685,16271,16163,10089,13519,11327,21781,11946,10090,10632,12336,14360,9448.3,13060,8010.7,9792.7,13130,15297,9782.6,1888.7,10369,17160,13300,14369,17360,12938,18011,11604,14818,19660,15326,16892,10447,14437,14722,24170,23855,21523,14380,18417,19989,13119,11857,15709,14198,11987,15361,16401,11140,16368,17095,15436,14467,19999,13943,16187,22788,21166,12538,11125,13806,12239,13063,12207,19752,21341,7422.3,8868.3,26946,12970,14673,17906,21299,16702,18660,18764,9857,23901,15070,15667,13409,23901,19908,20062,20038,8449.9,15004,17361,11886,14662,24151,21888,21524,16401,21076,17243,21015,4884.6,15136,11152,21236,24297,15363,17880,26245,18136,22837,24235,3227.4,12965,21886,18618,19893,12746,15347,17725,7495.7,21987,18338,14621,10620,999.42,9256.6,14430,14967,21373,8347.2,12644,16042,29056,16780,17375,15528,14944
7050,16847,16704,10238,17746,15861,10282,11588,10508,10706,20982,18334,7392.6,7001.8,16337,12174,14670,20215,18195,14331,19026,13226,16037,10799,17405,12221,18204,17154,11492,14663,13823,11000,12095,4170.4,23998,16672,12552,18336,10025,6956.2,12258,5985.4,18795,13140,9479.2,10316,17915,12242,15486,14151,15942,29812,17077,15799,14085,17894,19237,11593,17769,11030,15035,8190.7,11220,13325,16819,16176,10165,13543,11690,21858,11934,10233,10510,12348,14316,9375.9,13243,8003.5,9647.5,13124,15518,9878.4,1907.2,10278,17111,13255,14241,17110,13277,17169,11473,14525,19273,15769,16884,10537,14471,14833,24301,24402,21548,14450,17168,19775,13102,11867,15831,14192,12097,15612,16569,11484,16420,17473,15691,14761,20228,15038,16053,22581,21110,12565,11534,13106,12255,13188,12282,19953,21453,7294.6,8708.3,26912,13072,14833,18907,21788,16438,18552,18614,9781.8,23139,15008,15985,12675,23781,20290,20779,20644,8825,15919,17622,12341,14891,24476,21762,21910,16439,21521,17709,21419,5173.7,15364,11524,21103,25384,16591,18079,25949,18513,23077,25068,3413.3,13305,23174,18914,20114,13027,15809,18242,7993.6,22143,18341,15188,10975,1353.4,9925.4,14560,16195,21780,8550.4,12862,16357,29466,17198,17566,16234,15167
7200,17088,17115,10341,17775,16440,10488,11940,10723,10886,21274,20225,7613.7,7461.9,16507,12483,14778,20661,19201,14414,19319,13259,16250,11024,17750,12260,18892,17290,11871,14907,14532,11365,12011,4398.6,24243,16385,12645,18735,9938,7184.3,11858,6273.8,19010,13400,9835.3,10365,17909,12450,15443,14305,15168,30079,17271,16511,14409,18547,19518,11863,18034,11290,15200,8564,11282,13582,17205,16359,10323,13911,12150,22173,12185,10491,10848,12725,14636,9448.7,13317,8315.3,9765.4,13408,15426,10156,2089.3,10447,17352,13588,14432,17370,13384,17839,11714,15135,19785,16223,16801,10846,14409,14925,24313,24368,21403,14323,17706,20016,13135,11883,15979,14376,12100,15323,16133,11487,16336,17317,15486,14938,20162,15167,15979,22592,21466,12576,11348,13291,12305,13268,12212,19426,21868,7472.5,8787,26393,13194,15125,19252,21931,16733,18687,19189,9881.7,23203,15261,16072,11512,23884,20159,20716,21083,8877.3,16038,17704,12335,14706,24293,21235,22087,16553,22015,18133,21361,5177.6,15262,11312,22028,24539,16356,18208,24012,19900,23233,24724,3364.2,13394,22450,19149,20213,12794,15903,18338,7944.8,21969,18503,15223,10832,1335.1,10016,14602,15912,21574,8726.7,12927,16028,29668,17230,17501,16198,15473
7350,17565,17219,10491,17995,16644,10546,12200,10887,11056,21635,18252,7650,7357.2,16645,12479,14849,20682,18397,14585,19451,13341,16666,10946,18090,12248,18650,14945,11807,15070,14687,11383,12896,4468.3,24639,16569,12721,18685,10160,6943.8,12520,6196.3,19122,13562,9915,10705,18808,12592,15792,14479,15539,30312,17185,16018,14546,18716,19870,12049,19824,11356,15496,9024.8,11548,14491,16940,16742,10672,14056,13028,22510,12336,10859,11037,12749,14875,9813.7,13836,8540.7,9861.2,13383,15544,10496,2039.6,10612,17589,13548,14455,17557,13401,18211,11955,15274,20440,16201,17313,11025,14575,15555,24677,24376,21997,14523,17241,19941,13208,11901,16184,14310,12353,15641,16379,11419,16556,17830,15218,15215,20376,15241,16085,22841,21412,12922,11409,13319,12438,13506,12397,19643,21963,7469.4,8910.3,26509,13157,15151,19850,21759,16782,18696,19632,9845.6,23505,15274,16279,11443,24310,20475,20754,21047,6693.1,16132,18109,12116,14660,24903,21728,22478,16021,22106,18531,21603,5182.4,15666,11556,22134,24932,16146,18420,26166,20191,20287,24892,3279.4,13439,22973,19056,20513,13002,16444,18282,8113.5,22233,18631,15360,11221,1129.4,9829.1,14767,16116,21564,8685.3,12732,16249,26782,17583,17140,16318,15296
7500,16736,16405,9948.4,17028,15743,10006,11418,10370,10588,20666,19404,7218,6835.5,16061,11827,14162,19723,17748,13727,18657,12796,16084,10312,17143,11588,18303,16441,11136,14729,13907,10650,12278,4151,23589,15467,12000,17658,9353.6,6606.8,12007,5645.6,18526,12713,9457.4,9927.2,17962,12022,14806,14080,14686,29578,16942,16284,14084,18359,19358,11823,18968,11074,15169,8827.5,11305,13255,16878,16092,10558,13547,12233,22060,12011,10703,10691,12322,14604,9366.9,13384,7962.2,9450.8,13301,15090,10228,2095.3,10047,17035,13309,13984,17318,13075,17476,11736,14784,19596,15911,16765,10732,14328,15195,23897,23774,21386,14100,18503,18811,13084,11499,15606,14051,11799,15148,15994,9529.8,16493,16964,14907,14863,19738,14743,16063,22366,21273,12462,10957,13151,11888,13089,12143,18966,21107,7258.3,8600.3,25317,13062,14995,20896,21063,16411,18328,18957,9756.2,22980,15208,15892,11101,23687,19637,20058,20515,6294.9,15204,17317,11622,14039,23716,20850,21610,15378,21035,17441,20742,4644.8,15129,11171,20592,23621,15959,17526,25297,18677,19315,24383,3054.2,12731,22612,18656,19533,12401,15909,17409,7805.9,21378,17644,14833,10776,1048.4,9310.5,13924,15620,20927,8273.4,12361,15608,24682,16794,16830,15631,14667
7650,17101,17395,10203,17460,16434,10198,11625,10775,10729,21241,20064,7286.9,7226.5,16255,12124,14829,20160,18544,13927,19054,12993,16705,10575,17908,12029,18523,16651,11603,15290,14170,10977,12837,4271.1,24125,15768,12112,18274,9703.7,6814.4,12240,4887.7,18820,13102,9669,9933.2,18483,12333,15447,14449,15230,30188,17266,16339,14408,18714,19833,12110,19578,11252,15427,9025.4,11348,13670,16682,16729,10488,13925,12364,22474,12179,10807,11043,12211,14832,9539,13642,8395.5,9778.8,13521,15157,9388.1,2113.5,10176,17117,13356,14165,17374,13252,17879,11462,15095,19992,16374,17522,10976,14452,14660,24574,23400,22315,14478,16457,18863,13455,11778,16071,14174,12051,14339,16102,11349,16144,16977,15699,14829,19995,14704,16617,22358,20989,12538,11244,13071,12004,13190,12072,19226,21401,7355.5,8944.2,26027,12944,14916,20422,21228,16744,18421,19199,9559.4,23072,15507,16027,12488,23503,19738,19924,19778,6195,15782,17464,11703,13979,23670,20431,21666,15455,20922,17393,21181,4498.6,15081,10867,20918,23559,16232,17429,25510,19171,19417,24542,2960.7,12829,22522,18775,19714,12307,15984,18089,7865.4,21428,17863,14407,10781,692.67,9286.5,14213,15848,20926,8236.7,12445,15655,25439,16835,16161,15346,14962
7800,17196,17032,10329,17306,16324,10050,11607,10608,11326,21424,19823,7285.4,7115.2,16361,12084,14580,20194,18628,14673,19263,12984,16477,10493,17627,11964,18344,16837,11563,14920,14398,10796,11412,4171.7,24239,15574,12138,18672,9606.3,6883.2,12568,5648.5,18553,13240,9764.8,9998.7,18440,12466,15255,14397,14978,29989,17353,16080,14330,18532,19721,11700,17484,11100,15440,8550.4,11105,13542,16158,16496,10218,13945,12181,22233,12223,10772,10793,12404,14944,9492.2,13565,8216,9671.3,13547,15187,10512,1760,10029,17136,13265,14185,17361,13361,17858,11293,14928,20088,15739,17434,10945,14593,15104,24796,24528,22346,14583,16331,19449,13527,11851,15999,14468,12180,15411,16494,11770,16412,17499,15707,14917,20028,14938,16373,22824,21818,12952,11298,13490,12351,13287,12254,19325,22070,7610.9,8887,26135,13317,15496,20237,21736,16846,18832,18727,10190,23535,15560,16338,12044,24367,20166,20415,20534,6491.8,15558,18676,11757,14850,24086,21558,22449,15944,21834,18281,21884,4876.9,15459,11488,21919,24433,16386,18357,25461,20002,20056,25394,3139.6,13265,22734,19279,20501,12996,16734,18074,8262.4,22021,18297,15271,10792,856.71,9841.7,14351,16270,21662,8611.2,12674,16437,25828,17311,17236,16193,14935
7950,17137,17336,10432,17445,16273,10291,11689,10890,11362,21417,20206,7356.9,7245.6,16459,12049,14821,20106,18624,14526,19238,12775,16338,10778,17488,12046,18265,16714,11716,14969,14331,10967,12590,4429.5,24206,15569,11958,18463,9582.6,6907.9,12643,5732,18174,13292,9867.4,9936,18529,12624,15515,14417,15284,30151,17876,15978,14246,18709,19856,11775,17303,11215,15411,8585.3,11134,13234,15967,16728,10192,14083,11965,22448,11593,10828,10676,12656,14779,9469.3,13504,8213,9619.2,13382,15034,10444,1741.3,9995.1,16987,13234,14045,17288,13283,17462,11029,14875,20092,15807,16812,11027,14773,15084,24965,24431,23066,14766,18007,19602,13848,11723,16581,14303,12524,15658,16840,11948,16855,17508,15585,15252,20385,15208,16597,23194,22218,13125,11426,13756,12359,13415,12639,19411,21204,7728.9,8884.4,26369,13577,15776,21210,21949,16839,19084,18872,9980.9,23556,15955,16380,11790,24679,19664,20303,20412,6576.9,15607,18141,11798,14561,23983,21512,22557,15785,21596,17937,21735,4981.4,15164,11286,21844,24303,16428,18365,25658,19538,19993,25445,3252.2,13272,23037,18789,20160,12894,17397,18259,8653.6,21941,17839,15210,11074,981.76,9755.6,14272,16187,21824,8776.4,12692,16377,25524,17210,16941,16157,14851
8100,17359,17461,10219,17160,16353,10110,11251,11034,11128,21163,19948,7398.5,7001.9,16347,11699,14800,20184,16610,14532,18693,12875,16011,10655,17230,11987,18192,16003,11806,14703,14256,10668,12366,5478.4,23609,15316,11704,18239,9515.8,6666.6,12649,5409,18129,13076,9522.7,9941.1,18666,12492,15322,14103,14764,29777,18388,16058,14087,18434,19454,11445,18430,10743,15015,8296.6,11048,13070,16881,15956,10050,13621,11689,22008,11255,10754,10539,12029,14478,9297.9,13296,7962.4,9379.1,13312,14706,10196,1669.4,9720.5,16816,13117,13919,17111,12991,17007,10572,14990,19885,15562,17048,10860,14328,14959,24406,23482,22243,14743,17869,19282,13474,11468,16208,14453,12043,14110,16207,11777,16677,17219,15440,14746,19710,14689,16374,22902,21094,12826,11541,13528,11844,13294,12339,19161,21241,7456.1,8833.4,25713,13408,15419,20710,21336,16749,18869,18617,9825.6,23380,15815,16211,11633,24494,19136,20009,20417,6306.6,15388,17610,11813,13723,22893,21293,21912,15476,20860,17431,21226,4462.7,14635,10275,21329,23704,16102,17859,25305,18945,19771,24846,3041,12713,20493,18290,19666,12520,17002,17529,8211.8,21011,17073,14677,10673,762.21,9299.6,14167,15748,21174,8583.5,12464,15822,25070,16845,16812,15674,14667
8250,16934,17455,10159,17024,16534,9934.5,11397,10900,11242,20935,19679,7325,6916.8,16377,11421,14568,19782,16358,14449,18602,12594,15915,10570,17161,11757,18089,16016,11617,14770,14156,10629,12455,5464.8,23162,15575,11596,17960,9137.3,6606.3,12596,4585.4,17913,12916,9427.8,9720.2,18526,12379,15150,13805,14997,29587,18341,16097,14050,17649,19739,11676,18650,10664,15189,8467.2,10885,13668,15583,16460,10288,13647,11712,21983,11314,10834,10635,11839,14675,9394.1,13479,8084.5,9462.4,13223,14913,10370,1657.9,9685.4,16151,13167,13862,16896,12982,17997,10990,15023,20078,15707,16832,10849,14645,15175,24543,24234,22504,14627,18458,19565,13346,11716,16566,14477,12331,13931,16240,11940,16780,17496,15711,15007,20427,14958,16374,23041,21622,12950,11668,13703,12127,13315,12311,19274,21556,7662.4,8977.3,25529,13588,15696,20882,21349,16746,19062,18694,9807.4,23104,15686,16394,11320,24493,18985,20197,20904,6172.6,15411,17615,11643,14249,22827,20863,22158,15417,21022,17728,20653,4524.8,14583,10336,20774,23752,16385,17895,25465,19151,20175,25253,3017,12448,20156,18265,19855,12600,16785,17723,8325.7,20708,17131,14925,10851,735.7,9843.8,13959,16234,21378,8339,12194,14532,25009,16769,17508,15721,14502
8400,17289,17613,10378,17247,16547,10050,11379,10459,11185,21465,19968,7322.9,7171.9,16478,12139,14726,20207,16500,14419,19068,12670,16054,10696,17196,11903,18117,13732,11971,14538,14361,10785,12640,5532,23161,15758,11916,18241,9294.2,6560.4,12734,5375.8,18198,13129,9598.4,9775.2,18595,12662,15299,14030,14970,29414,18278,15957,14373,18655,20076,11550,17794,10811,15241,8567.6,11218,13984,16793,16581,10436,13826,11716,22500,11448,10891,10839,12138,14998,9555.5,13706,8369.5,9616,13255,15151,10577,1759.2,9872,16198,13143,13853,17087,13195,18259,11290,15151,20379,15464,17073,11100,14347,15032,24373,23514,22862,14678,18422,19321,13320,11538,16201,14399,12213,15341,16137,11665,16687,17223,15528,14736,20168,14754,16640,22802,20851,12850,10931,13541,11946,13260,12261,18979,22055,7519.1,8634.8,25267,12424,15769,20636,21299,16292,19026,18155,9939.1,23230,15528,16468,11565,24208,18973,20225,20913,6319.7,15328,17875,11594,14078,23338,21370,22162,15659,20894,17286,20670,4548.8,14497,10393,20920,23633,16169,18003,25421,18924,20051,25136,3239.2,12439,20219,18357,19900,12908,16793,18051,8177.1,20609,17147,14794,10514,781.29,9687.4,14052,16407,21588,8329.9,12172,13914,25455,16829,17203,15359,14571
8550,17165,17479,10088,16939,16373,9990.4,11291,10888,11178,21049,19573,7129.4,6933.3,16380,11481,14570,19648,16441,14527,18834,12500,15973,10248,17020,12888,17841,15770,11740,14156,14071,10660,12254,5503.9,23310,15615,11513,17840,9238.3,6478.8,12437,5309,17723,12789,9527.3,9478.9,18594,12022,15134,14143,15335,29641,18443,15900,14093,18513,19856,11740,18602,10856,15192,8431.7,11091,13446,16754,16397,10404,13717,11733,22016,11256,10764,10643,12241,14794,9514.2,13464,8213.1,9536.7,13179,14773,10616,1751.9,9896.6,15905,12988,13881,16705,12725,18080,10759,15062,20395,14998,16890,10978,14407,15395,24364,23112,23495,14694,18484,19310,13484,11801,16412,14252,12289,14240,16587,11810,16675,17493,15510,14950,20092,14386,16812,23189,21307,12966,11866,13286,11892,13249,12319,18715,21970,7534.8,8889.5,25239,12409,15612,20886,21477,16360,19007,18530,10143,23007,15658,16607,11954,23912,19212,20427,21163,6247,15047,17830,11699,13749,23123,21298,22299,15582,20864,17705,20917,4674.7,14626,10499,20584,23580,16651,17996,25614,18813,20041,25292,3424.6,12534,20195,18472,19852,13123,16742,17913,8495.4,20025,16951,14796,11241,1000,10117,14211,16646,21471,8723.8,12310,14510,25630,16708,17685,16025,14705
8700,17322,17593,10544,17105,16613,10293,11565,10248,11548,21096,19894,7399.2,7190.4,16645,12066,14730,19933,16684,15017,19042,12815,16216,10703,17039,13176,17940,14279,11975,14563,14604,10939,12528,5777.5,23473,15552,11561,18085,9448.3,6857.5,13163,5506.1,18310,13184,9853.7,9674.3,18756,12434,15340,13569,14972,29023,17861,15725,14074,18625,19406,11526,16469,10300,15020,8311,10784,13170,16945,16315,10218,13671,11597,21680,11145,10527,10594,11878,14635,9510.4,13387,8080.4,9413.7,13195,14758,10476,1761.1,9714.7,15968,12941,13753,14467,12682,18007,10645,14525,20233,14835,16637,11031,14254,15371,24278,22999,23465,14689,18600,19522,13475,11740,16427,14851,12303,14702,16148,11552,16655,17680,15375,14911,20167,14508,16533,23049,21302,13023,11719,13592,11854,13188,12247,18776,21857,7647.6,9234.4,24682,12472,15914,20395,21503,16187,18888,18507,9994.4,22856,15626,16367,12833,23679,18722,20507,20753,6287.1,16263,17756,11250,14217,22939,21036,22112,15270,19844,17629,20518,4679.5,14367,10401,20634,23827,16544,18390,25086,18749,19831,24922,3064.8,12520,19927,18368,19616,13087,16622,18167,8494.6,19660,16956,14755,11009,982.18,10005,14391,16497,21270,8529.5,12185,14408,25214,16434,17775,16067,14943
